id,student_id,name,age,gender,is_smoker,weekday_sleep_time,weekday_wake_time,weekend_sleep_time,weekend_wake_time,goes_home_on_weekend,late_night_return_frequency,drinking_frequency,noise_sensitivity,call_frequency,snores,prefers_same_major,major_name,cleaning_frequency,personality_extroversion,weight_lifestyle_rhythm,weight_noise,weight_major,weight_cleaning,weight_age,weight_personality,is_matched,matched_room_id,created_at,updated_at,my_satisfaction_score,partner_satisfaction_score,cluster_id
8b28a37d-23de-462b-b6fd-5a75d8b86077,17000041,송시윤,27,male,false,02,09,02,11,true,4,6,3,1,false,true,자유전공학부,2,5,35,64,30,40,88,16,true,6,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,90.46070485635171,88.04035344638524,1
fcd4e0e3-9d63-45aa-bc95-f8a40f6954f7,20000027,박민수,26,male,false,03,10,22,06,false,2,4,2,0,false,true,자유전공학부,1,5,87,46,17,88,42,81,true,6,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,88.04035344638524,90.46070485635171,1
e721925b-9303-491f-9797-be41b4994f55,20000029,박승현,26,male,false,02,06,02,10,false,6,0,3,6,true,true,경영학부,5,2,87,56,23,94,81,30,true,7,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,86.84240422994466,78.73042622793477,1
736ed0d9-5d45-40cd-b562-2716e285ca14,24000008,이민준,27,male,false,00,06,03,08,true,2,3,4,2,false,true,경영학부,3,2,69,67,92,70,7,12,true,7,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,78.73042622793477,86.84240422994466,1
7bc491ee-d822-4f78-b3b4-2c96dd6a85c9,17000053,한준우,27,male,false,03,09,22,06,false,3,6,1,7,true,true,경제학과,6,4,7,68,36,28,87,38,true,8,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,95.53976690330663,82.99517972731029,1
fc0a9512-8606-411b-b642-047bfd2bea76,18000053,김건우,26,male,false,03,11,23,09,true,0,2,1,4,false,false,경제학과,6,4,87,12,96,20,93,83,true,8,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,82.99517972731029,95.53976690330663,1
82f0c254-95d6-4508-92d5-744a735f7e74,21000045,민은우,26,male,false,02,06,22,09,false,5,5,5,6,true,false,자유전공학부,1,1,27,87,39,2,16,54,true,9,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,85.6650530832279,67.62361888472317,1
b4992f58-09fe-4e23-8924-16e2ceb8aa2f,22000020,김시우,22,male,false,03,11,22,06,true,0,1,4,0,false,false,컴퓨터공학과,2,1,30,26,83,99,92,3,true,9,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,67.62361888472317,85.6650530832279,1
d6344ae0-3a1f-48a1-a4fa-532de2b64494,20000078,최유준,21,male,false,00,08,01,10,true,0,0,1,1,false,true,경영학부,5,1,93,96,96,35,12,16,true,10,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,88.07873187010654,90.99702625102545,1
22c0c8a5-f1d0-47c4-bda1-1a13bf413bda,22000055,우현우,22,male,false,01,06,02,08,false,0,5,3,0,true,false,경영학부,6,1,85,66,27,93,56,73,true,10,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,90.99702625102545,88.07873187010654,1
d60cf26b-eed1-422d-92aa-25b4d594a782,25000030,박시윤,23,male,false,01,06,00,09,true,3,1,4,3,false,true,경영학부,5,3,95,4,95,44,76,59,true,11,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,90.67551422124373,93.49839842904181,1
7827adc7-14a2-4b36-a8a1-5fc0ee7d41f4,17000082,임예준,20,male,false,01,10,00,06,false,0,4,4,5,true,true,경영학부,5,3,56,62,87,61,27,48,true,11,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,93.49839842904181,90.67551422124373,1
16ba1474-8961-49e7-acb6-5b384677543d,24000017,김현우,23,male,false,01,06,23,11,false,5,0,1,7,true,true,자유전공학부,4,2,77,93,76,40,23,100,true,12,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,91.22592203010979,89.46446006823365,1
9135b4c1-f968-4c96-b741-20c169e41fc2,18000020,김도윤,25,male,false,03,07,02,11,true,3,3,1,6,true,true,자유전공학부,5,2,30,90,92,11,23,62,true,12,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,89.46446006823365,91.22592203010979,1
d98d387c-3c17-483d-9d92-a16ec42a0521,17000050,민도윤,23,male,false,02,09,23,09,false,1,4,1,0,false,false,자유전공학부,4,1,2,18,19,47,89,9,true,13,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,92.62544262988214,89.6911250873515,1
7e43fa10-67b8-4fbe-93d1-07b933ab65b9,19000019,황유준,23,male,false,00,10,22,08,true,3,2,4,6,true,false,자유전공학부,4,1,43,84,51,72,87,48,true,13,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,89.6911250873515,92.62544262988214,1
cb160146-5b61-488e-b8a2-ff3e1cc73be6,22000044,김민준,26,male,false,02,10,22,06,false,5,0,3,4,true,true,경영학부,0,3,45,71,5,4,41,13,true,14,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,86.07136761977,87.90203840970351,1
1751486c-e13b-4418-af11-ddae654c8b00,21000022,김승민,26,male,false,00,08,02,06,false,5,3,3,1,false,true,경영학부,1,4,18,35,91,45,93,18,true,14,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,87.90203840970351,86.07136761977,1
b71be692-a8d5-46ca-afad-17a39d322eab,23000062,안승민,23,male,false,00,10,02,11,true,6,3,5,2,false,true,정보보호학과,1,5,26,58,22,99,85,25,true,15,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,91.67658730158729,77.68717061592308,1
7b01ef6c-2f94-40c0-9cae-fb7472cb0413,18000056,조승민,24,male,false,02,11,02,11,false,4,6,2,6,true,false,정보보호학과,1,3,53,5,14,96,20,8,true,15,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,77.68717061592308,91.67658730158729,1
f13e7313-4acb-4544-86e9-80f759c0ff21,20000021,김민수,25,male,false,01,06,02,09,true,0,5,1,4,false,true,자유전공학부,0,4,69,64,44,46,100,44,true,16,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,92.71716981132076,88.03637072790211,1
165fe4f2-a677-4fb7-882e-8ffe36b72131,25000047,박유준,25,male,false,02,09,22,06,true,3,4,1,7,false,true,자유전공학부,0,5,32,49,78,52,68,1,true,16,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,88.03637072790211,92.71716981132076,1
c07a3bd1-406b-44b2-be8d-d5c2fb4a8adb,21000054,김민준,21,male,false,02,10,01,07,false,0,2,4,0,true,true,경제학과,0,5,29,78,21,70,78,70,true,17,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,97.96598966470376,88.70468236784352,1
c379ffae-3f96-46ba-8bca-86ce98a3e602,25000027,권유준,25,male,false,00,06,01,11,true,0,1,4,2,false,true,경제학과,0,5,23,5,91,85,6,84,true,17,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,88.70468236784352,97.96598966470376,1
f178974a-eb19-431b-9edc-dd9ca183a0d1,25000064,강예준,20,male,false,00,08,03,07,true,4,0,4,3,false,false,경영학부,2,4,23,94,1,1,55,47,true,18,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,91.92750332733108,81.91218771372249,1
8cf4c1f6-4105-41a8-8528-86fd2b37d0c0,24000013,김현우,22,male,false,03,08,00,06,false,6,6,5,0,false,false,정보보호학과,2,4,13,95,50,56,3,31,true,18,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,81.91218771372249,91.92750332733108,1
38e7cb09-7dac-4276-9a29-88eeeb1c515a,18000008,이현우,25,male,false,01,08,02,10,false,4,3,1,1,false,true,컴퓨터공학과,7,4,0,17,17,70,31,4,true,19,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,88.42138364779875,86.45636995421037,1
d96dea0a-51f1-4c00-8f0c-978281043ed8,18000028,김대현,23,male,false,00,10,23,07,false,4,2,2,7,false,true,컴퓨터공학과,7,4,35,6,62,16,14,13,true,19,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,86.45636995421037,88.42138364779875,1
38c587e6-3381-4046-8818-0ea573354678,22000049,김재윤,21,male,false,03,07,00,11,false,1,0,4,1,true,false,정보보호학과,1,2,16,75,21,11,16,18,true,20,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,89.2193186836615,90.47864945382324,1
e3a5d366-2254-4667-a575-6fc881d98351,19000045,이건우,20,male,false,00,07,03,10,true,1,4,5,0,false,true,정보보호학과,2,2,89,24,20,38,3,91,true,20,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,90.47864945382324,89.2193186836615,1
d806a77f-674b-45aa-b469-559fe77b5a0b,19000004,하민수,20,male,false,01,06,03,06,false,7,7,2,5,true,true,경영학부,4,5,68,63,9,95,94,98,true,21,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,87.6528317557826,85.87226614084915,1
594c7a30-608f-49f9-85a5-cea42464af4c,19000082,이지훈,21,male,false,02,09,01,07,false,7,2,1,4,false,true,경영학부,6,5,57,55,32,26,83,71,true,21,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,85.87226614084915,87.6528317557826,1
4aa6fa4b-44f1-4811-b12b-44beee920587,23000009,이대현,23,male,false,03,06,01,09,false,4,0,3,7,false,true,자유전공학부,7,4,5,97,9,32,16,97,true,22,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,90.52970819172624,84.20281482391985,1
abc26bfa-066a-467a-a9b9-7f6692ea377b,25000065,박준우,28,male,false,00,10,22,07,true,4,2,3,5,false,true,자유전공학부,7,4,41,13,81,34,66,52,true,22,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,84.20281482391985,90.52970819172624,1
716f9ea3-91ca-4d8d-8482-c1dff68e0382,19000055,장건우,22,male,false,02,10,02,11,true,0,5,3,3,false,false,정보보호학과,4,5,13,37,62,5,2,3,true,23,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,74.96414335067006,84.47967344403403,1
f68609be-b4b4-4bbe-8bcd-5a3c5b696790,18000038,송대현,22,male,false,01,11,03,07,false,1,4,3,1,false,false,경영학부,6,4,14,94,14,38,27,36,true,23,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,84.47967344403403,74.96414335067006,1
bc451b8f-f6f0-4838-ae31-b324794e3890,19000030,이하준,24,male,false,00,06,23,10,false,2,1,3,4,true,false,자유전공학부,3,1,90,20,51,47,4,4,true,24,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,81.64957904895012,77.35974690483805,1
64761154-5923-48a9-9309-7b6430bf23ab,21000036,권민준,22,male,false,01,07,23,10,false,4,2,3,2,true,false,경영학부,2,1,93,27,46,51,23,64,true,24,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,77.35974690483805,81.64957904895012,1
0441c590-5b3a-456c-96b6-7d71c8f237cc,17000055,조민수,21,male,false,02,10,22,08,false,5,2,1,3,false,false,경영학부,0,1,59,39,85,73,52,11,true,25,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,77.02018780462595,86.22805210200251,1
b4a091ac-880a-4425-8659-1fc7d103e609,18000049,류하준,22,male,false,01,07,23,10,false,7,6,3,1,true,true,경영학부,0,3,65,83,87,85,8,34,true,25,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,86.22805210200251,77.02018780462595,1
44154c03-a26b-400e-bd36-e097e7efc8ce,25000011,홍도윤,21,male,false,03,11,22,09,false,7,7,4,5,false,false,정보보호학과,5,5,88,16,32,27,98,50,true,26,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,79.5252807387562,86.09187656845432,1
dba7f07d-0287-4de2-bc53-6e2bdca8ff56,21000006,배지훈,24,male,false,02,08,22,08,true,5,7,5,4,true,true,정보보호학과,7,5,11,17,90,63,53,36,true,26,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,86.09187656845432,79.5252807387562,1
cd72d1be-dd64-4244-9cbe-c705ee9ac3a4,20000050,박준우,21,male,false,03,07,00,08,false,4,3,1,0,false,false,자유전공학부,5,3,16,93,73,72,10,2,true,27,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,84.22070382447741,98.13464837049743,1
65deb37a-af0b-4c62-9c73-e9264bd11819,24000003,박지훈,21,male,false,02,07,22,09,true,6,6,1,4,false,true,자유전공학부,5,3,21,44,56,88,9,70,true,27,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,98.13464837049743,84.22070382447741,1
caf9b51f-e13c-41fe-9c90-64a3a6bb4188,21000037,김지후,28,male,false,03,10,00,08,false,3,7,1,0,true,true,정보보호학과,3,1,8,50,0,52,63,72,true,28,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,86.23272135482885,83.81357588513869,1
106bd9f1-fc61-49a1-99a2-5b8132b576f5,22000032,박은우,27,male,false,01,09,01,06,false,7,7,1,1,true,false,경제학과,1,1,94,37,11,35,33,21,true,28,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,83.81357588513869,86.23272135482885,1
06db79d8-72ec-4957-8eb0-fd2016f89924,20000069,김현우,22,male,false,00,08,22,11,false,1,3,3,4,true,false,자유전공학부,3,3,71,78,85,85,38,83,true,29,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,84.94991210594164,71.60287511230908,1
448b4e0c-852f-4ddd-a895-a4fc2971d7d7,25000040,박도윤,22,male,false,02,11,22,09,false,3,7,3,3,false,false,컴퓨터공학과,3,3,7,71,90,12,90,1,true,29,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,71.60287511230908,84.94991210594164,1
3c6b0688-8182-4d63-952b-eb9bb63f1441,18000022,이은우,20,male,false,03,08,02,09,false,0,2,2,3,false,true,자유전공학부,1,1,5,22,29,44,24,5,true,30,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,85.17668554062121,84.84385764539266,1
c4b203da-eaa0-4695-9407-ae6a2ed76449,20000040,한건우,20,male,false,00,06,22,10,false,7,7,2,3,false,true,자유전공학부,0,3,10,56,16,72,87,34,true,30,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,84.84385764539266,85.17668554062121,1
756b044f-e08a-422a-a342-03bd1a17836b,23000006,박시우,21,male,false,02,11,23,11,false,6,0,5,5,true,false,정보보호학과,7,1,76,56,48,36,23,14,true,31,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,68.99324653623894,65.27334300919208,1
a10d11c9-95fa-4ba5-9919-7fc7d9893121,20000063,김승민,27,male,false,03,07,23,10,false,0,0,5,5,true,false,경영학부,7,1,93,35,1,15,65,42,true,31,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,65.27334300919208,68.99324653623894,1
8cae36f1-c75d-4b9a-87a0-1fd708750310,24000070,이민준,23,male,false,03,09,01,06,false,5,3,3,3,false,false,경제학과,4,4,90,54,63,86,74,31,true,32,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,76.58644589911437,78.82806071783233,1
7b9831a1-f8e8-4734-950f-f4468e7eed3b,17000067,주시윤,26,male,false,00,06,02,08,true,7,7,5,2,true,false,정보보호학과,4,4,64,96,68,24,10,26,true,32,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,78.82806071783233,76.58644589911437,1
a0a102cd-0916-4c9c-ab94-cc0e894714f9,22000046,이재윤,22,male,false,02,06,22,07,true,5,0,3,6,false,false,경제학과,2,5,73,48,25,98,100,78,true,33,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,83.25855276798673,91.14115247322793,1
d5eeb8b8-9098-4282-abf8-2ddecfd6db21,17000018,안예준,20,male,false,01,08,03,06,false,3,2,1,4,true,false,정보보호학과,2,5,8,91,0,81,77,93,true,33,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,91.14115247322793,83.25855276798673,1
215d51de-37ea-428e-a7c8-d0e96457f88a,24000002,김하준,26,male,false,01,10,02,08,false,3,0,4,1,false,true,정보보호학과,2,4,78,78,69,6,42,84,true,34,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,78.1626545217957,92.52440062420203,1
27b0955d-4e62-418a-b56c-bf480848953b,22000015,진현우,27,male,false,00,09,01,10,true,1,1,4,1,true,true,정보보호학과,0,2,35,96,27,27,23,0,true,34,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,92.52440062420203,78.1626545217957,1
7f0ed5c6-03c3-40ba-8daa-3faf6fc82e26,23000003,이현우,23,male,false,02,09,02,07,false,6,5,2,7,true,false,경제학과,5,2,58,92,11,31,89,49,true,35,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,87.3599537928379,86.88514150943396,1
d33e5a1e-4717-44d5-9bfb-7481662bc1f7,23000002,박민수,23,male,false,02,10,00,07,false,4,6,2,3,true,true,경제학과,4,2,39,68,10,56,56,71,true,35,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,86.88514150943396,87.3599537928379,1
80e78c43-b940-4d55-b439-9fdc49ccfb99,22000005,한승민,22,male,false,01,10,03,07,true,2,1,2,5,true,false,컴퓨터공학과,1,1,61,67,63,6,37,71,true,36,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,87.01458843043748,79.60112490846485,1
4744d83b-6cff-49c4-ae2b-860bd1e53a1c,22000001,이승현,22,male,false,00,08,03,08,false,4,0,2,1,false,false,컴퓨터공학과,7,1,71,47,94,7,95,12,true,36,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,79.60112490846485,87.01458843043748,1
e5d50f26-48d8-4906-96c8-3aa321a4da01,24000027,장승현,26,male,false,01,06,01,10,false,6,2,3,2,false,false,자유전공학부,3,2,71,100,8,69,85,22,true,37,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,84.1545547326826,88.33746630727764,1
f6c6c66e-5cf9-4e23-a1cf-daeaf028fc89,18000010,남은우,27,male,false,01,11,01,06,false,3,0,2,2,false,false,자유전공학부,3,2,58,18,75,73,84,84,true,37,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,88.33746630727764,84.1545547326826,1
c82c8f9c-73bb-4fb4-86a2-97d03a9624a9,19000010,이지후,20,male,false,01,08,22,11,true,0,1,2,6,false,true,경제학과,0,2,1,43,84,93,94,17,true,38,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,72.7248910497015,76.14703810340603,1
2ee04e3f-6ec5-4c1b-b424-aff38942d731,19000061,심승민,21,male,false,02,10,01,10,true,0,0,5,7,true,true,경제학과,3,3,16,35,57,85,47,61,true,38,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,76.14703810340603,72.7248910497015,1
22bb023c-8959-49ce-a104-4ac1bcb53f95,18000072,권승민,25,male,false,03,10,23,11,false,0,2,5,4,false,true,컴퓨터공학과,3,4,19,71,38,94,81,39,true,39,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,71.36880673328879,71.19547735700138,1
3adf123f-ad21-4982-adb0-fd6cdf2ededf,19000066,권지훈,27,male,false,02,06,23,09,false,0,7,5,6,true,false,컴퓨터공학과,2,3,66,49,99,47,32,46,true,39,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,71.19547735700138,71.36880673328879,1
a4e82cf9-7892-426d-9635-b4487497b314,24000068,최하준,28,male,false,00,11,01,06,false,5,2,2,3,false,true,컴퓨터공학과,2,2,39,92,7,57,84,37,true,40,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,76.45502703208014,88.24870042356565,1
11fb3688-8408-4c97-bb11-f7b269d5f576,17000001,김건우,28,male,false,02,09,22,08,false,0,3,4,0,false,false,컴퓨터공학과,3,2,1,63,93,68,6,95,true,40,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,88.24870042356565,76.45502703208014,1
a125db6c-0790-4cb4-8094-f1fe58f846a7,24000047,백건우,20,male,false,00,07,23,06,false,7,1,4,6,false,true,경영학부,0,5,18,68,29,83,82,19,true,41,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,81.86312516371072,94.48527441998908,1
3a0aab6b-81f4-4f03-8cc1-4debcf4d5039,22000061,안현우,20,male,false,00,10,03,08,true,3,5,1,5,true,true,경영학부,0,4,45,1,74,78,93,15,true,41,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,94.48527441998908,81.86312516371072,1
25cb23e0-1b89-49b2-b810-f6e144abbcb3,24000010,윤도윤,27,male,false,00,06,23,08,true,1,1,3,4,false,true,정보보호학과,3,2,66,66,90,69,28,66,true,42,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,87.72641176666333,88.19848983999927,1
1deb9e61-3aee-4f99-82be-4ec498719e5e,23000013,장준우,26,male,false,03,08,03,10,false,0,2,2,4,false,true,정보보호학과,3,3,36,99,11,64,37,30,true,42,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,88.19848983999927,87.72641176666333,1
c2491e73-384b-4069-a11c-b3cd67bbff0a,19000052,박유준,23,male,false,02,10,00,06,false,5,0,5,6,true,true,자유전공학부,3,5,66,2,72,70,75,64,true,43,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,85.92422150636601,66.77705044281863,1
bdabfd40-c71c-4313-bd80-3075a0bd1a66,17000048,윤도윤,21,male,false,01,09,03,10,false,5,6,5,7,true,false,자유전공학부,3,4,62,32,42,16,31,28,true,43,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,66.77705044281863,85.92422150636601,1
58f44922-44c6-40ab-aedb-4c5a3444cfc3,24000023,김지후,20,male,false,01,07,02,08,true,4,2,1,2,false,false,자유전공학부,6,2,22,90,50,31,19,70,true,44,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,80.89975187875974,78.87619816365654,1
fd17c9eb-8c54-4e0e-a078-2a4e5351b315,21000062,장지훈,22,male,false,03,07,22,08,false,5,7,4,5,false,false,정보보호학과,5,2,73,56,50,42,76,57,true,44,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,78.87619816365654,80.89975187875974,1
dfa945cf-3237-4c3a-8793-4a22c5c91a6b,20000049,김예준,26,male,false,03,09,23,09,true,6,7,2,6,false,true,컴퓨터공학과,1,3,14,19,9,3,1,3,true,45,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,86.84483768897223,83.82201156909659,1
62b309d9-3495-4682-98e0-492bd18586da,21000066,박유준,23,male,false,00,06,01,08,false,4,5,3,0,true,true,컴퓨터공학과,0,3,59,72,71,26,57,51,true,45,2025-12-23 10:38:48.741028 +00:00,2025-12-23 10:39:48.689887 +00:00,83.82201156909659,86.84483768897223,1
